title,author,rating,rating_count,description,isbn,image,book_url,pages,published_year,language,genres,source
A Beautiful Mind,Sylvia Nasar,3.2727273,11.0,"AMONG JOHN NASH'S EARLIEST MEMORIES is one in which, as a child of about two or three, he is listening to his maternal grandmother play the piano in the front parlor of the old Tazewell Street house, high on a breezy hill overlooking the city of Bluefield, West Virginia.",0571197183,https://covers.openlibrary.org/b/id/480024-L.jpg,https://openlibrary.org/works/OL937456W,480.0,1998.0,eng,"Schizophrenics, Schizofrenie, Mathématiciens",api
Eichmann in Jerusalem,Hannah Arendt,4.5555553,9.0,"""Beth Hamishpath""-the House of Justice: these words shouted by the court usher at the top of his voice make us jump to our feet as they announce the arrival of the three judges, who, bareheaded, in black robes, walk into the courtroom from a side entrance to take their seats on the highest tier of the raised platform.",5973901629,https://covers.openlibrary.org/b/id/97789-L.jpg,https://openlibrary.org/works/OL1386647W,312.0,1963.0,eng,"History, Holocaust, Jewish (1939-1945), Jews",api
A history of New York,Washington Irving,5.0,1.0,No description available,1517191572,https://covers.openlibrary.org/b/id/1991009-L.jpg,https://openlibrary.org/works/OL63871W,352.0,1800.0,eng,"Dutch Americans, Social life and customs, Literature",api
When Breath Becomes Air,Paul Kalanithi,4.121212,33.0,No description available,8804675950,https://covers.openlibrary.org/b/id/11463139-L.jpg,https://openlibrary.org/works/OL17356252W,232.0,2016.0,dut,"philosophy, Neurosurgeons, Cancer",api
Hitchcock,François Truffaut,4.0,2.0,"FRANCOIS TRUFFAUT. Mr. Hitchcock, you were born in London on August 13, 1899.",9783453861411,https://covers.openlibrary.org/b/id/969951-L.jpg,https://openlibrary.org/works/OL3477651W,311.0,1966.0,eng,"Motion pictue producers and directors, Biography, Interview",api
The Innocent Man,John Grisham,4.2727275,11.0,No description available,0440244684,https://covers.openlibrary.org/b/id/9322895-L.jpg,https://openlibrary.org/works/OL77015W,416.0,2006.0,eng,"Judicial error, Trials, litigation, Trials (Murder)",api
Brief an den Vater,Franz Kafka,3.5,6.0,No description available,3257700474,https://covers.openlibrary.org/b/id/3177168-L.jpg,https://openlibrary.org/works/OL498787W,100.0,1953.0,eng,"Correspondence, Austrian Authors, Biography",api
Civil Disobedience,Henry David Thoreau,4.1666665,6.0,"I heartily accept the motto, ""That government is best which governs least""; and I should like to see it acted up to more rapidly and systematically.",9798793769068,https://covers.openlibrary.org/b/id/12679584-L.jpg,https://openlibrary.org/works/OL55631W,32.0,1800.0,eng,"Résistance au gouvernement, Resistance to Government, Désobéissance civile",api
My Family and other Animals,Gerald Malcolm Durrell,4.6363635,11.0,July had been blown out like a candle by a biting wind that ushered in a leaden August sky.,5227015481,https://covers.openlibrary.org/b/id/5547600-L.jpg,https://openlibrary.org/works/OL10509141W,284.0,1956.0,pol,"Natural history, Description and travel, Zoologists",api
Soul on ice,Eldridge Cleaver,1.0,1.0,"Nineteen fifty-four, when I was eighteen years old, is held to be a crucial turning point in the history of the Afro-American- for the U.S.A. as a whole-the year segregation was outlawed by the U.S. Supreme Court.",9780440381631,https://covers.openlibrary.org/b/id/239819-L.jpg,https://openlibrary.org/works/OL5849413W,210.0,1863.0,und,"African Americans, Psychology, Black Panther Party",api
Elizabeth and Her German Garden,Elizabeth von Arnim,4.75,4.0,-I love my garden.,9781548511883,https://covers.openlibrary.org/b/id/652095-L.jpg,https://openlibrary.org/works/OL1972840W,138.0,1898.0,eng,"Fiction, Germany in fiction, Gardening",api
Life of George Washington,Washington Irving,4.0,2.0,No description available,0736630155,https://covers.openlibrary.org/b/id/8243153-L.jpg,https://openlibrary.org/works/OL63991W,636.0,1850.0,ger,"Politics and government, Campaigns, Generals",api
Wüstenblume,Waris Dirie,4.111111,9.0,"A slight sound woke me, and when I opened my eyes, I was staring into the face of a lion.",9783795116071,https://covers.openlibrary.org/b/id/10277830-L.jpg,https://openlibrary.org/works/OL1872814W,256.0,1998.0,ita,"Beschneidung, Ma dchen, Autobiographie",api
Seven Pillars of Wisdom,T. E. Lawrence,5.0,1.0,Some of the evil of my tale may have been inherent in our circumstances.,9798619423112,https://covers.openlibrary.org/b/id/1448352-L.jpg,https://openlibrary.org/works/OL830503W,700.0,1905.0,srp,"Arabs, Bedouins, Campaigns",api
Confessions of an economic hit man,"Perkins, John",3.4,15.0,It began innocently enough.,9789756006030,https://covers.openlibrary.org/b/id/13977093-L.jpg,https://openlibrary.org/works/OL2693772W,295.0,2004.0,eng,"Economistas, Intelligence officers, Imperialismo",api
Just Kids,Patti Smith,4.142857,28.0,I was asleep when he died.,1526694492,https://covers.openlibrary.org/b/id/6671097-L.jpg,https://openlibrary.org/works/OL15474046W,320.0,2006.0,ger,"Women poets, Chelsea Hotel, Women rock musicians",api
Reach for the Sky,Paul Brickhill,3.5,4.0,"WHEN DOUGLAS BADER was nineteen, his flying instructor said, ""That young man will either be famous or be killed.""",0899669107,https://covers.openlibrary.org/b/id/2356626-L.jpg,https://openlibrary.org/works/OL3241394W,372.0,1954.0,eng,"World war, 1939-1945, aerial operations, british, Bader, douglas, 1910-1982, Fighter pilots",api
For One More Day,Mitch Albom,4.25,8.0,No description available,1401309577,https://covers.openlibrary.org/b/id/6501473-L.jpg,https://openlibrary.org/works/OL1822318W,214.0,2006.0,eng,"Future life, Fiction, Suicidal behavior",api
Dictionary of National Biography,George Murray Smith,,,No description available,1406762903,https://covers.openlibrary.org/b/id/1276873-L.jpg,https://openlibrary.org/works/OL8305641W,472.0,1885.0,eng,"Biography, Bio-bibliography, Dictionaries",api
Captivity and Restoration,Mary White Rowlandson,2.6666667,3.0,"The sovereignty and goodness of GOD, together with the faithfulness of his promises displayed, being a narrative of the captivity and restoration of Mrs. Mary Rowlandson, commended by her, to all that desires to know the Lord's doings to, and dealings with her.",9781504034661,https://covers.openlibrary.org/b/id/1813688-L.jpg,https://openlibrary.org/works/OL239849W,52.0,1682.0,eng,"Massachusetts, biography, Lancaster (mass.), Massachusetts, history, colonial period, ca. 1600-1775",api
Acres of diamonds,Russell Herman Conwell,,,"WHEN GOING DOWN the Tigris and Euphrates rivers many years ago with a party of English travelers I found myself under the direction of an old Arab guide whom we hired up at Bagdad, and I have often thought how that guide resembled our barbers in certain mental characteristics.",9781532922749,https://covers.openlibrary.org/b/id/5833160-L.jpg,https://openlibrary.org/works/OL3920712W,84.0,1901.0,eng,"Success, Religious aspects of Success, Baptists",api
Aventures de Télémaque,François de Salignac de La Mothe-Fénelon,3.4285715,14.0,No description available,066594330X,https://covers.openlibrary.org/b/id/8242949-L.jpg,https://openlibrary.org/works/OL781469W,420.0,1699.0,eng,"Fiction, Telemachus (Greek mythology), Princes",api
The Poetical Works of John Dryden,John Dryden,5.0,1.0,As there is music uninform'd by art,0192840770,https://covers.openlibrary.org/b/id/1817022-L.jpg,https://openlibrary.org/works/OL284349W,524.0,1777.0,eng,"Criticism and interpretation, English poetry, Drama",api
Confessions of an advertising man,David Ogilvy,5.0,3.0,No description available,9781447665106,https://covers.openlibrary.org/b/id/6987979-L.jpg,https://openlibrary.org/works/OL3346507W,173.0,1963.0,eng,"Advertising, Advertising agencies, Advertising executives",api
Far away and long ago,W. H. Hudson,3.6,5.0,IT was never my intention to write an autobiography.,9780712610384,https://covers.openlibrary.org/b/id/782468-L.jpg,https://openlibrary.org/works/OL879152W,332.0,1918.0,eng,"Biography, Description and travel, Childhood and youth",api
All Creatures Great and Small (All Creatures Great and Small #1-2),James Herriot,4.3,10.0,"They didn't say anything about this in the books, I thought, as the snow blew in through the gaping doorway and settled on my naked back.",9780553138597,https://covers.openlibrary.org/b/id/6382107-L.jpg,https://openlibrary.org/works/OL42308W,445.0,1972.0,spa,"Open Library Staff Picks, Veterinarians, Biography",api
Apologia pro vita sua,John Henry Newman,5.0,2.0,It may easily be conceived how great a trial it is to me to write the following history of myself; but I must not shrink from the task.,0486442136,https://covers.openlibrary.org/b/id/8242161-L.jpg,https://openlibrary.org/works/OL1144827W,395.0,1860.0,eng,"200, 200 Catholic Church, Anglican Communion",api
The color of water,James McBride,4.2727275,11.0,I'm dead.,9780792798934,https://covers.openlibrary.org/b/id/535071-L.jpg,https://openlibrary.org/works/OL2956952W,314.0,1995.0,eng,"Mulattoes, Race identity, Mothers",api
South: the story of Shackleton's 1914-1917 expedition,Sir Ernest Henry Shackleton,4.0,2.0,"I HAD decided to leave South Georgia about December 5, and in the intervals of final preparation scanned again the plans for the voyage to winter quarters.",1841190349,https://covers.openlibrary.org/b/id/6418091-L.jpg,https://openlibrary.org/works/OL1931005W,375.0,1919.0,fre,"British, Discovery and exploration, Imperial Trans-Antarctic Expedition (1914-1917)",api
The Autobiography of Alice B. Toklas,Gertrude Stein,3.0,4.0,No description available,0606314083,https://covers.openlibrary.org/b/id/419879-L.jpg,https://openlibrary.org/works/OL37277W,268.0,1933.0,ita,"Intellectual life, Biography, Friends and associates",api
A million little pieces,James Frey,3.8461537,13.0,No description available,9781665180474,https://covers.openlibrary.org/b/id/242446-L.jpg,https://openlibrary.org/works/OL5858014W,430.0,2003.0,eng,"Drug addicts, Toxicomanes, Biographies",api
The Glass Castle,Jeannette Walls,4.387755,49.0,"I WAS SITTING IN a taxi, wondering if I had overdressed for the evening, when I looked out the window and saw Mom rooting through a Dumpster.",9781417777891,https://covers.openlibrary.org/b/id/11517692-L.jpg,https://openlibrary.org/works/OL46760W,347.0,2005.0,eng,"Poor, Problem families, Dysfunctional families",api
Welcome to Camp Nightmare,Robert Lawrence Stine,4.285714,7.0,"I started out the dusty window as the camp bus bounced over the narrow, winding road.",0606324852,https://covers.openlibrary.org/b/id/11290286-L.jpg,https://openlibrary.org/works/OL72351W,140.0,1993.0,chi,"Horror tales, Juvenile fiction, Camps",api
How to Get Rich,Donald Trump,4.5,8.0,I am the chairman and president of The Trump Organization.,9781419316999,https://covers.openlibrary.org/b/id/1284507-L.jpg,https://openlibrary.org/works/OL2720606W,272.0,1987.0,eng,"Biography & Autobiography, Business, Nonfiction",api
Wir Kinder vom Bahnhof Zoo,Christiane Felscherinow,4.0,8.0,No description available,0553208977,https://covers.openlibrary.org/b/id/1009232-L.jpg,https://openlibrary.org/works/OL8368141W,297.0,1978.0,ita,"Youth, Case studies, Prostitution",api
A Long Way Gone,Ishmael Beah,4.138889,36.0,No description available,9780007247097,https://covers.openlibrary.org/b/id/11592698-L.jpg,https://openlibrary.org/works/OL8034119W,240.0,2007.0,eng,"United Nations, Africa, biography, Africa, history",api
The works of Robert Burns,Robert Burns,,,No description available,9780665288432,https://covers.openlibrary.org/b/id/5792560-L.jpg,https://openlibrary.org/works/OL766042W,425.0,1800.0,eng,"Biography, Correspondence, Poetry",api
Paul et Virginie,Bernardin de Saint-Pierre,3.4,5.0,No description available,1854770098,https://covers.openlibrary.org/b/id/8243325-L.jpg,https://openlibrary.org/works/OL1077449W,184.0,1789.0,eng,"Botany, Fiction, Mauritius in fiction",api
The Stranger Beside Me,Ann Rule,4.2,5.0,"NO ONE GLANCED at the young man who walked out of the Trailways Bus Station in Tallahassee, Florida, at dawn on Sunday, January 8, 1978.",0739413163,https://covers.openlibrary.org/b/id/292770-L.jpg,https://openlibrary.org/works/OL892102W,498.0,1980.0,por,"Criminals, Biography, Serial murderers",api
Me Talk Pretty One Day,David Sedaris,3.8909092,55.0,ANYONE WHO WATCHES EVEN THE SLIGHTEST amount of TV is familiar with the scene: An agent knocks on the door of some seemingly ordinary home or office.,9780316776967,https://covers.openlibrary.org/b/id/8567510-L.jpg,https://openlibrary.org/works/OL2693077W,272.0,2000.0,fre,"David Sedaris, teens, teenagers",api
Unbroken,Laura Hillenbrand,4.189189,37.0,No description available,0606355987,https://covers.openlibrary.org/b/id/6668103-L.jpg,https://openlibrary.org/works/OL15455841W,500.0,2010.0,chi,"New York Times bestseller, nyt:hardcover_political_books=2012-02-25, Prisoners of war",api
Adolphe,Benjamin Constant,5.0,1.0,No description available,9780141960340,https://covers.openlibrary.org/b/id/2154092-L.jpg,https://openlibrary.org/works/OL55151W,180.0,1816.0,ita,"Fiction, Social life and customs, Theater",api
Kitchen Confidential,Anthony Bourdain,4.0576925,52.0,DON'T GET ME WRONG: I love the restaurant business.,0747590117,https://covers.openlibrary.org/b/id/843879-L.jpg,https://openlibrary.org/works/OL3348011W,320.0,2000.0,swe,"Cooks, Cocineros, History",api
Born to Run,Christopher McDougall,4.48,25.0,No description available,9784140814147,https://covers.openlibrary.org/b/id/8473368-L.jpg,https://openlibrary.org/works/OL13805586W,287.0,2009.0,heb,"Tarahumara Indians, runners, sports",api
I sommersi e i salvati,Primo Levi,4.5,2.0,Las primeras noticias sobre los campos nazis de exterminio empezaron a difundirse en el año crucial de 1942.,9780718130633,https://covers.openlibrary.org/b/id/10233749-L.jpg,https://openlibrary.org/works/OL860027W,200.0,1986.0,ita,"Holocaust, Jewish (1939-1945), Influence, Personal narratives",api
Shoe Dog,Phil Knight,4.5531917,47.0,"I was up before the others, before the birds, before the sun.",4492046178,https://covers.openlibrary.org/b/id/8858487-L.jpg,https://openlibrary.org/works/OL17825802W,386.0,2014.0,eng,"Businesspeople, juvenile literature, Business, juvenile literature, Business, biography",api
